USER,AGE,GENDER,COUNTRY,ENGLISH,EDUCATION,GLASSES,DODGYEYES,TOPIC,DIFF,VIS,TREL,SIZE,IMAGE,urel,mental,physical,temp,perf,effort,frust,time,viewdoc,viewtopic
47,53,male,British,5,pg,yes-glasses,red green colour blind,57,easy,semantic,1,lrg,38/38871,0,10,5,10,35,5,5,7083,0,0
47,53,male,British,5,pg,yes-glasses,red green colour blind,57,easy,semantic,0,med,26/26034,0,10,5,10,35,5,5,3736,0,0
47,53,male,British,5,pg,yes-glasses,red green colour blind,35,easy,visual,1,lrg,13/13214,2,15,5,5,45,5,5,6470,1,0
47,53,male,British,5,pg,yes-glasses,red green colour blind,35,easy,visual,1,med,Sep-44,2,15,5,5,45,5,5,4480,0,0
47,53,male,British,5,pg,yes-glasses,red green colour blind,35,easy,visual,1,sml,May-39,2,15,5,5,45,5,5,3934,0,0
47,53,male,British,5,pg,yes-glasses,red green colour blind,35,easy,visual,0,med,Sep-58,0,15,5,5,45,5,5,6811,0,0
47,53,male,British,5,pg,yes-glasses,red green colour blind,35,easy,visual,0,lrg,17/17568,0,15,5,5,45,5,5,4200,0,0
47,53,male,British,5,pg,yes-glasses,red green colour blind,35,easy,visual,0,sml,40/40529,0,15,5,5,45,5,5,3968,0,0
47,53,male,British,5,pg,yes-glasses,red green colour blind,59,difficult,semantic,0,lrg,Aug-10,0,5,5,5,15,5,5,16291,1,0
47,53,male,British,5,pg,yes-glasses,red green colour blind,59,difficult,semantic,1,lrg,14/14409,0,5,5,5,15,5,5,2661,0,0
47,53,male,British,5,pg,yes-glasses,red green colour blind,59,difficult,semantic,1,sml,26/26945,0,5,5,5,15,5,5,2853,0,0
47,53,male,British,5,pg,yes-glasses,red green colour blind,59,difficult,semantic,1,med,20/20661,0,5,5,5,15,5,5,3064,0,0
47,53,male,British,5,pg,yes-glasses,red green colour blind,59,difficult,semantic,0,med,18/18742,0,5,5,5,15,5,5,2794,0,0
47,53,male,British,5,pg,yes-glasses,red green colour blind,59,difficult,semantic,0,sml,22/22859,0,5,5,5,15,5,5,3070,0,0
47,53,male,British,5,pg,yes-glasses,red green colour blind,14,difficult,visual,1,med,18/18651,2,10,5,5,40,5,10,8428,1,0
47,53,male,British,5,pg,yes-glasses,red green colour blind,14,difficult,visual,1,lrg,32/32465,2,10,5,5,40,5,10,4364,0,0
47,53,male,British,5,pg,yes-glasses,red green colour blind,14,difficult,visual,0,lrg,Jul-72,0,10,5,5,40,5,10,3468,0,0
47,53,male,British,5,pg,yes-glasses,red green colour blind,14,difficult,visual,1,sml,32/32454,0,10,5,5,40,5,10,6663,0,0
47,53,male,British,5,pg,yes-glasses,red green colour blind,14,difficult,visual,0,sml,15/15940,0,10,5,5,40,5,10,2748,0,0
47,53,male,British,5,pg,yes-glasses,red green colour blind,14,difficult,visual,0,med,18/18175,0,10,5,5,40,5,10,3279,0,0
47,53,male,British,5,pg,yes-glasses,red green colour blind,15,medium_hard,visual,0,med,35/35650,0,20,5,5,30,5,10,15105,1,0
47,53,male,British,5,pg,yes-glasses,red green colour blind,15,medium_hard,visual,0,sml,Aug-20,0,20,5,5,30,5,10,2938,0,0
47,53,male,British,5,pg,yes-glasses,red green colour blind,15,medium_hard,visual,1,lrg,Aug-54,2,20,5,5,30,5,10,3934,0,0
47,53,male,British,5,pg,yes-glasses,red green colour blind,15,medium_hard,visual,1,sml,19/19031,0,20,5,5,30,5,10,8438,0,0
47,53,male,British,5,pg,yes-glasses,red green colour blind,15,medium_hard,visual,1,med,Jun-36,2,20,5,5,30,5,10,7164,0,0
47,53,male,British,5,pg,yes-glasses,red green colour blind,15,medium_hard,visual,0,lrg,17/17586,0,20,5,5,30,5,10,3652,0,0
47,53,male,British,5,pg,yes-glasses,red green colour blind,36,medium_hard,medium_visual,1,sml,12/12329,0,5,5,5,20,5,5,7918,1,0
47,53,male,British,5,pg,yes-glasses,red green colour blind,36,medium_hard,medium_visual,1,lrg,Sep-96,2,5,5,5,20,5,5,3752,0,0
47,53,male,British,5,pg,yes-glasses,red green colour blind,36,medium_hard,medium_visual,0,sml,16/16937,0,5,5,5,20,5,5,2634,0,0
47,53,male,British,5,pg,yes-glasses,red green colour blind,36,medium_hard,medium_visual,0,lrg,21/21235,0,5,5,5,20,5,5,3084,0,0
47,53,male,British,5,pg,yes-glasses,red green colour blind,36,medium_hard,medium_visual,0,med,32/32325,0,5,5,5,20,5,5,2383,0,0
47,53,male,British,5,pg,yes-glasses,red green colour blind,36,medium_hard,medium_visual,1,med,11/11411,2,5,5,5,20,5,5,4331,0,0
47,53,male,British,5,pg,yes-glasses,red green colour blind,18,difficult,medium_visual,0,med,31/31986,0,15,5,5,30,5,10,20310,1,0
47,53,male,British,5,pg,yes-glasses,red green colour blind,18,difficult,medium_visual,1,sml,35/35807,0,15,5,5,30,5,10,6985,0,0
47,53,male,British,5,pg,yes-glasses,red green colour blind,18,difficult,medium_visual,1,med,35/35868,0,15,5,5,30,5,10,3792,0,0
47,53,male,British,5,pg,yes-glasses,red green colour blind,18,difficult,medium_visual,0,sml,39/39635,0,15,5,5,30,5,10,3989,0,0
47,53,male,British,5,pg,yes-glasses,red green colour blind,18,difficult,medium_visual,0,lrg,23/23302,0,15,5,5,30,5,10,7097,0,0
47,53,male,British,5,pg,yes-glasses,red green colour blind,18,difficult,medium_visual,1,lrg,35/35789,0,15,5,5,30,5,10,5980,0,0
47,53,male,British,5,pg,yes-glasses,red green colour blind,40,very_difficult,semantic,1,lrg,11/11347,0,15,5,10,30,5,10,13217,1,0
47,53,male,British,5,pg,yes-glasses,red green colour blind,40,very_difficult,semantic,0,lrg,Feb-32,0,15,5,10,30,5,10,7191,0,0
47,53,male,British,5,pg,yes-glasses,red green colour blind,40,very_difficult,semantic,1,med,18/18493,0,15,5,10,30,5,10,4881,0,0
47,53,male,British,5,pg,yes-glasses,red green colour blind,40,very_difficult,semantic,1,sml,Sep-86,0,15,5,10,30,5,10,4406,0,0
47,53,male,British,5,pg,yes-glasses,red green colour blind,40,very_difficult,semantic,0,med,21/21181,0,15,5,10,30,5,10,3215,0,0
47,53,male,British,5,pg,yes-glasses,red green colour blind,40,very_difficult,semantic,0,sml,15/15683,0,15,5,10,30,5,10,3165,0,0
48,19,male,British,5,ug,yes-glasses,colour blind,14,difficult,visual,1,lrg,Sep-75,0,55,35,20,80,50,5,9598,1,0
48,19,male,British,5,ug,yes-glasses,colour blind,14,difficult,visual,1,sml,31/31607,2,55,35,20,80,50,5,4499,0,0
48,19,male,British,5,ug,yes-glasses,colour blind,14,difficult,visual,1,med,31/31499,2,55,35,20,80,50,5,6796,0,0
48,19,male,British,5,ug,yes-glasses,colour blind,14,difficult,visual,0,med,Aug-27,0,55,35,20,80,50,5,4100,0,0
48,19,male,British,5,ug,yes-glasses,colour blind,14,difficult,visual,0,lrg,25/25949,0,55,35,20,80,50,5,4112,0,0
48,19,male,British,5,ug,yes-glasses,colour blind,14,difficult,visual,0,sml,39/39019,0,55,35,20,80,50,5,4861,0,0
48,19,male,British,5,ug,yes-glasses,colour blind,57,easy,semantic,0,med,15/15898,0,75,35,30,85,65,30,15098,1,0
48,19,male,British,5,ug,yes-glasses,colour blind,57,easy,semantic,1,med,38/38876,2,75,35,30,85,65,30,4408,0,0
48,19,male,British,5,ug,yes-glasses,colour blind,57,easy,semantic,1,sml,32/32624,2,75,35,30,85,65,30,4514,0,0
48,19,male,British,5,ug,yes-glasses,colour blind,57,easy,semantic,0,sml,Feb-05,0,75,35,30,85,65,30,4840,0,0
48,19,male,British,5,ug,yes-glasses,colour blind,57,easy,semantic,1,lrg,38/38871,2,75,35,30,85,65,30,16238,0,0
48,19,male,British,5,ug,yes-glasses,colour blind,57,easy,semantic,0,lrg,Jul-23,0,75,35,30,85,65,30,6130,0,0
48,19,male,British,5,ug,yes-glasses,colour blind,47,difficult,semantic,1,lrg,35/35976,2,50,35,25,85,30,25,18426,1,0
48,19,male,British,5,ug,yes-glasses,colour blind,47,difficult,semantic,1,sml,38/38636,2,50,35,25,85,30,25,4482,0,0
48,19,male,British,5,ug,yes-glasses,colour blind,47,difficult,semantic,1,med,35/35979,0,50,35,25,85,30,25,3985,0,0
48,19,male,British,5,ug,yes-glasses,colour blind,47,difficult,semantic,0,med,22/22911,0,50,35,25,85,30,25,3272,0,0
48,19,male,British,5,ug,yes-glasses,colour blind,47,difficult,semantic,0,sml,Sep-62,0,50,35,25,85,30,25,3532,0,0
48,19,male,British,5,ug,yes-glasses,colour blind,47,difficult,semantic,0,lrg,18/18554,0,50,35,25,85,30,25,4842,0,0
48,19,male,British,5,ug,yes-glasses,colour blind,25,medium_hard,medium_visual,0,lrg,13/13571,0,30,30,30,85,30,20,8393,1,0
48,19,male,British,5,ug,yes-glasses,colour blind,25,medium_hard,medium_visual,0,sml,39/39625,0,30,30,30,85,30,20,4126,0,0
48,19,male,British,5,ug,yes-glasses,colour blind,25,medium_hard,medium_visual,1,sml,Feb-61,2,30,30,30,85,30,20,3196,0,0
48,19,male,British,5,ug,yes-glasses,colour blind,25,medium_hard,medium_visual,1,lrg,32/32289,2,30,30,30,85,30,20,3519,0,0
48,19,male,British,5,ug,yes-glasses,colour blind,25,medium_hard,medium_visual,0,med,21/21172,0,30,30,30,85,30,20,6177,0,0
48,19,male,British,5,ug,yes-glasses,colour blind,25,medium_hard,medium_visual,1,med,37/37870,2,30,30,30,85,30,20,3187,0,0
48,19,male,British,5,ug,yes-glasses,colour blind,42,medium_hard,semantic,1,med,39/39304,2,70,30,30,70,25,25,8113,1,0
48,19,male,British,5,ug,yes-glasses,colour blind,42,medium_hard,semantic,0,lrg,Apr-70,0,70,30,30,70,25,25,3120,0,0
48,19,male,British,5,ug,yes-glasses,colour blind,42,medium_hard,semantic,0,med,38/38971,0,70,30,30,70,25,25,6647,0,0
48,19,male,British,5,ug,yes-glasses,colour blind,42,medium_hard,semantic,1,lrg,39/39272,2,70,30,30,70,25,25,4043,0,0
48,19,male,British,5,ug,yes-glasses,colour blind,42,medium_hard,semantic,0,sml,18/18085,2,70,30,30,70,25,25,3864,0,0
48,19,male,British,5,ug,yes-glasses,colour blind,42,medium_hard,semantic,1,sml,39/39296,0,70,30,30,70,25,25,3034,0,0
48,19,male,British,5,ug,yes-glasses,colour blind,40,very_difficult,semantic,1,lrg,Jul-82,2,55,50,30,70,30,20,9351,1,0
48,19,male,British,5,ug,yes-glasses,colour blind,40,very_difficult,semantic,0,lrg,22/22161,0,55,50,30,70,30,20,3055,0,0
48,19,male,British,5,ug,yes-glasses,colour blind,40,very_difficult,semantic,1,sml,18/18493,0,55,50,30,70,30,20,2765,0,0
48,19,male,British,5,ug,yes-glasses,colour blind,40,very_difficult,semantic,0,med,10/10013,0,55,50,30,70,30,20,3473,0,0
48,19,male,British,5,ug,yes-glasses,colour blind,40,very_difficult,semantic,1,med,Sep-53,2,55,50,30,70,30,20,5111,0,0
48,19,male,British,5,ug,yes-glasses,colour blind,40,very_difficult,semantic,0,sml,17/17159,0,55,50,30,70,30,20,4341,0,0
48,19,male,British,5,ug,yes-glasses,colour blind,35,easy,visual,1,med,Feb-24,2,40,65,30,75,25,25,4581,1,0
48,19,male,British,5,ug,yes-glasses,colour blind,35,easy,visual,0,med,32/32238,0,40,65,30,75,25,25,3886,0,0
48,19,male,British,5,ug,yes-glasses,colour blind,35,easy,visual,0,sml,Mar-00,0,40,65,30,75,25,25,4443,0,0
48,19,male,British,5,ug,yes-glasses,colour blind,35,easy,visual,0,lrg,Apr-60,0,40,65,30,75,25,25,5152,0,0
48,19,male,British,5,ug,yes-glasses,colour blind,35,easy,visual,1,lrg,Aug-26,2,40,65,30,75,25,25,2854,0,0
48,19,male,British,5,ug,yes-glasses,colour blind,35,easy,visual,1,sml,19/19575,2,40,65,30,75,25,25,3087,0,0
48,19,male,British,5,ug,yes-glasses,colour blind,43,medium_hard,visual,1,sml,Apr-95,2,25,60,25,75,25,25,6484,1,0
48,19,male,British,5,ug,yes-glasses,colour blind,43,medium_hard,visual,1,lrg,12/12350,2,25,60,25,75,25,25,3463,0,0
48,19,male,British,5,ug,yes-glasses,colour blind,43,medium_hard,visual,0,med,19/19015,0,25,60,25,75,25,25,2581,0,0
48,19,male,British,5,ug,yes-glasses,colour blind,43,medium_hard,visual,0,lrg,14/14083,0,25,60,25,75,25,25,5391,0,0
48,19,male,British,5,ug,yes-glasses,colour blind,43,medium_hard,visual,0,sml,19/19107,0,25,60,25,75,25,25,4559,0,0
48,19,male,British,5,ug,yes-glasses,colour blind,43,medium_hard,visual,1,med,10/10617,2,25,60,25,75,25,25,2650,0,0
48,19,male,British,5,ug,yes-glasses,colour blind,39,very_difficult,medium_visual,1,lrg,19/19664,2,45,45,25,70,20,20,8213,1,0
48,19,male,British,5,ug,yes-glasses,colour blind,39,very_difficult,medium_visual,1,sml,23/23757,0,45,45,25,70,20,20,3118,0,0
48,19,male,British,5,ug,yes-glasses,colour blind,39,very_difficult,medium_visual,0,med,Jul-64,0,45,45,25,70,20,20,3219,0,0
48,19,male,British,5,ug,yes-glasses,colour blind,39,very_difficult,medium_visual,0,lrg,25/25606,0,45,45,25,70,20,20,3469,0,0
48,19,male,British,5,ug,yes-glasses,colour blind,39,very_difficult,medium_visual,0,sml,13/13485,0,45,45,25,70,20,20,3311,0,0
48,19,male,British,5,ug,yes-glasses,colour blind,39,very_difficult,medium_visual,1,med,11/11364,2,45,45,25,70,20,20,2989,0,0
48,19,male,British,5,ug,yes-glasses,colour blind,17,easy,medium_visual,1,lrg,20/20124,2,40,60,25,75,25,25,8192,1,0
48,19,male,British,5,ug,yes-glasses,colour blind,17,easy,medium_visual,1,med,33/33459,2,40,60,25,75,25,25,2861,0,0
48,19,male,British,5,ug,yes-glasses,colour blind,17,easy,medium_visual,0,lrg,30/30191,0,40,60,25,75,25,25,2705,0,0
48,19,male,British,5,ug,yes-glasses,colour blind,17,easy,medium_visual,0,med,01/1374,0,40,60,25,75,25,25,2774,0,0
48,19,male,British,5,ug,yes-glasses,colour blind,17,easy,medium_visual,0,sml,38/38098,0,40,60,25,75,25,25,3428,0,0
48,19,male,British,5,ug,yes-glasses,colour blind,17,easy,medium_visual,1,sml,Apr-27,2,40,60,25,75,25,25,5712,0,0
48,19,male,British,5,ug,yes-glasses,colour blind,24,difficult,medium_visual,1,med,34/34131,2,25,60,25,70,30,30,8363,1,0
48,19,male,British,5,ug,yes-glasses,colour blind,24,difficult,medium_visual,0,sml,22/22828,0,25,60,25,70,30,30,2892,0,0
48,19,male,British,5,ug,yes-glasses,colour blind,24,difficult,medium_visual,1,sml,37/37184,0,25,60,25,70,30,30,5017,0,0
48,19,male,British,5,ug,yes-glasses,colour blind,24,difficult,medium_visual,0,lrg,12/12881,0,25,60,25,70,30,30,2804,0,0
48,19,male,British,5,ug,yes-glasses,colour blind,24,difficult,medium_visual,0,med,40/40350,0,25,60,25,70,30,30,3470,0,0
48,19,male,British,5,ug,yes-glasses,colour blind,24,difficult,medium_visual,1,lrg,34/34129,0,25,60,25,70,30,30,4274,0,0
49,18,female,British,5,ug,no-glasses,,9,very_difficult,semantic,0,med,27/27329,2,45,5,5,85,25,5,15692,1,0
49,18,female,British,5,ug,no-glasses,,9,very_difficult,semantic,1,lrg,25/25235,2,45,5,5,85,25,5,1950,0,0
49,18,female,British,5,ug,no-glasses,,9,very_difficult,semantic,0,sml,11/11299,2,45,5,5,85,25,5,6768,0,0
49,18,female,British,5,ug,no-glasses,,9,very_difficult,semantic,1,med,01/1301,2,45,5,5,85,25,5,3193,0,0
49,18,female,British,5,ug,no-glasses,,9,very_difficult,semantic,0,lrg,39/39064,0,45,5,5,85,25,5,3975,0,0
49,18,female,British,5,ug,no-glasses,,9,very_difficult,semantic,1,sml,25/25236,2,45,5,5,85,25,5,1997,0,0
49,18,female,British,5,ug,no-glasses,,39,very_difficult,medium_visual,1,med,37/37898,0,50,5,5,80,15,5,6380,1,0
49,18,female,British,5,ug,no-glasses,,39,very_difficult,medium_visual,0,sml,30/30001,0,50,5,5,80,15,5,3050,0,0
49,18,female,British,5,ug,no-glasses,,39,very_difficult,medium_visual,0,med,13/13762,0,50,5,5,80,15,5,3832,0,0
49,18,female,British,5,ug,no-glasses,,39,very_difficult,medium_visual,1,lrg,Aug-56,2,50,5,5,80,15,5,2112,0,0
49,18,female,British,5,ug,no-glasses,,39,very_difficult,medium_visual,0,lrg,23/23500,0,50,5,5,80,15,5,3110,0,0
49,18,female,British,5,ug,no-glasses,,39,very_difficult,medium_visual,1,sml,37/37901,0,50,5,5,80,15,5,3800,0,0
49,18,female,British,5,ug,no-glasses,,17,easy,medium_visual,1,lrg,Mar-10,2,55,5,5,80,15,5,4637,1,0
49,18,female,British,5,ug,no-glasses,,17,easy,medium_visual,0,sml,Apr-14,0,55,5,5,80,15,5,6377,0,0
49,18,female,British,5,ug,no-glasses,,17,easy,medium_visual,1,sml,10/10281,2,55,5,5,80,15,5,1596,0,0
49,18,female,British,5,ug,no-glasses,,17,easy,medium_visual,0,lrg,39/39809,0,55,5,5,80,15,5,4464,0,0
49,18,female,British,5,ug,no-glasses,,17,easy,medium_visual,1,med,Apr-27,2,55,5,5,80,15,5,2008,0,0
49,18,female,British,5,ug,no-glasses,,17,easy,medium_visual,0,med,25/25230,2,55,5,5,80,15,5,3854,0,0
49,18,female,British,5,ug,no-glasses,,57,easy,semantic,0,lrg,40/40302,0,60,5,5,70,10,10,12283,1,0
49,18,female,British,5,ug,no-glasses,,57,easy,semantic,1,sml,38/38873,2,60,5,5,70,10,10,1893,0,0
49,18,female,British,5,ug,no-glasses,,57,easy,semantic,0,med,31/31560,2,60,5,5,70,10,10,2875,0,0
49,18,female,British,5,ug,no-glasses,,57,easy,semantic,1,med,32/32628,2,60,5,5,70,10,10,1536,0,0
49,18,female,British,5,ug,no-glasses,,57,easy,semantic,1,lrg,32/32627,2,60,5,5,70,10,10,1774,0,0
49,18,female,British,5,ug,no-glasses,,57,easy,semantic,0,sml,14/14895,2,60,5,5,70,10,10,3203,0,0
49,18,female,British,5,ug,no-glasses,,24,difficult,medium_visual,0,med,37/37335,2,35,5,10,75,5,10,4903,1,0
49,18,female,British,5,ug,no-glasses,,24,difficult,medium_visual,1,sml,37/37390,2,35,5,10,75,5,10,2330,0,0
49,18,female,British,5,ug,no-glasses,,24,difficult,medium_visual,0,lrg,32/32757,0,35,5,10,75,5,10,7469,0,0
49,18,female,British,5,ug,no-glasses,,24,difficult,medium_visual,1,lrg,34/34143,2,35,5,10,75,5,10,3161,0,0
49,18,female,British,5,ug,no-glasses,,24,difficult,medium_visual,0,sml,37/37080,0,35,5,10,75,5,10,5917,0,0
49,18,female,British,5,ug,no-glasses,,24,difficult,medium_visual,1,med,37/37354,2,35,5,10,75,5,10,2996,0,0
49,18,female,British,5,ug,no-glasses,,53,medium_hard,visual,1,lrg,Jul-63,2,45,5,5,55,10,10,5350,1,0
49,18,female,British,5,ug,no-glasses,,53,medium_hard,visual,0,sml,39/39798,0,45,5,5,55,10,10,6022,0,0
49,18,female,British,5,ug,no-glasses,,53,medium_hard,visual,1,sml,Jul-21,2,45,5,5,55,10,10,1322,0,0
49,18,female,British,5,ug,no-glasses,,53,medium_hard,visual,0,med,00/45,0,45,5,5,55,10,10,3162,0,0
49,18,female,British,5,ug,no-glasses,,53,medium_hard,visual,0,lrg,13/13330,0,45,5,5,55,10,10,5695,0,0
49,18,female,British,5,ug,no-glasses,,53,medium_hard,visual,1,med,20/20560,2,45,5,5,55,10,10,1687,0,0
49,18,female,British,5,ug,no-glasses,,22,easy,visual,0,lrg,19/19397,0,30,5,5,50,10,5,7411,1,0
49,18,female,British,5,ug,no-glasses,,22,easy,visual,0,med,40/40224,0,30,5,5,50,10,5,2752,0,0
49,18,female,British,5,ug,no-glasses,,22,easy,visual,1,sml,31/31720,2,30,5,5,50,10,5,1983,0,0
49,18,female,British,5,ug,no-glasses,,22,easy,visual,1,med,31/31788,2,30,5,5,50,10,5,1470,0,0
49,18,female,British,5,ug,no-glasses,,22,easy,visual,1,lrg,31/31757,2,30,5,5,50,10,5,4168,0,0
49,18,female,British,5,ug,no-glasses,,22,easy,visual,0,sml,39/39464,0,30,5,5,50,10,5,4741,0,0
49,18,female,British,5,ug,no-glasses,,14,difficult,visual,0,sml,38/38889,0,40,5,5,60,5,5,4556,1,0
49,18,female,British,5,ug,no-glasses,,14,difficult,visual,1,lrg,32/32454,2,40,5,5,60,5,5,1895,0,0
49,18,female,British,5,ug,no-glasses,,14,difficult,visual,0,lrg,Jul-39,0,40,5,5,60,5,5,4181,0,0
49,18,female,British,5,ug,no-glasses,,14,difficult,visual,1,med,Sep-75,2,40,5,5,60,5,5,2539,0,0
49,18,female,British,5,ug,no-glasses,,14,difficult,visual,0,med,39/39443,2,40,5,5,60,5,5,4533,0,0
49,18,female,British,5,ug,no-glasses,,14,difficult,visual,1,sml,31/31671,2,40,5,5,60,5,5,1768,0,0
49,18,female,British,5,ug,no-glasses,,42,medium_hard,semantic,0,lrg,Mar-86,2,25,5,5,60,10,10,6793,1,0
49,18,female,British,5,ug,no-glasses,,42,medium_hard,semantic,0,sml,Aug-00,2,25,5,5,60,10,10,1649,0,0
49,18,female,British,5,ug,no-glasses,,42,medium_hard,semantic,1,sml,39/39079,2,25,5,5,60,10,10,2125,0,0
49,18,female,British,5,ug,no-glasses,,42,medium_hard,semantic,0,med,32/32622,2,25,5,5,60,10,10,2409,0,0
49,18,female,British,5,ug,no-glasses,,42,medium_hard,semantic,1,lrg,39/39306,2,25,5,5,60,10,10,1693,0,0
49,18,female,British,5,ug,no-glasses,,42,medium_hard,semantic,1,med,30/30497,2,25,5,5,60,10,10,4147,0,0
49,18,female,British,5,ug,no-glasses,,25,medium_hard,medium_visual,0,med,Apr-46,0,30,5,10,60,5,5,4130,1,0
49,18,female,British,5,ug,no-glasses,,25,medium_hard,medium_visual,1,sml,37/37868,2,30,5,10,60,5,5,1502,0,0
49,18,female,British,5,ug,no-glasses,,25,medium_hard,medium_visual,1,lrg,40/40561,2,30,5,10,60,5,5,2515,0,0
49,18,female,British,5,ug,no-glasses,,25,medium_hard,medium_visual,0,sml,12/12784,0,30,5,10,60,5,5,3904,0,0
49,18,female,British,5,ug,no-glasses,,25,medium_hard,medium_visual,1,med,37/37870,2,30,5,10,60,5,5,1679,0,0
49,18,female,British,5,ug,no-glasses,,25,medium_hard,medium_visual,0,lrg,15/15930,0,30,5,10,60,5,5,3592,0,0
49,18,female,British,5,ug,no-glasses,,47,difficult,semantic,0,med,38/38671,0,20,5,5,45,10,5,5908,1,0
49,18,female,British,5,ug,no-glasses,,47,difficult,semantic,1,sml,35/35971,2,20,5,5,45,10,5,2960,0,0
49,18,female,British,5,ug,no-glasses,,47,difficult,semantic,0,sml,Apr-57,0,20,5,5,45,10,5,1834,0,0
49,18,female,British,5,ug,no-glasses,,47,difficult,semantic,1,med,35/35967,2,20,5,5,45,10,5,2565,0,0
49,18,female,British,5,ug,no-glasses,,47,difficult,semantic,1,lrg,37/37251,2,20,5,5,45,10,5,2212,0,0
49,18,female,British,5,ug,no-glasses,,47,difficult,semantic,0,lrg,30/30261,0,20,5,5,45,10,5,2766,0,0
50,23,male,chinese,3,pg,yes-glasses,,49,difficult,medium_visual,1,sml,40/40215,2,25,10,50,80,5,25,12914,1,0
50,23,male,chinese,3,pg,yes-glasses,,49,difficult,medium_visual,1,med,40/40186,2,25,10,50,80,5,25,4396,0,0
50,23,male,chinese,3,pg,yes-glasses,,49,difficult,medium_visual,0,lrg,21/21072,0,25,10,50,80,5,25,7355,0,0
50,23,male,chinese,3,pg,yes-glasses,,49,difficult,medium_visual,0,med,31/31636,0,25,10,50,80,5,25,4397,0,0
50,23,male,chinese,3,pg,yes-glasses,,49,difficult,medium_visual,1,lrg,39/39181,2,25,10,50,80,5,25,4174,0,0
50,23,male,chinese,3,pg,yes-glasses,,49,difficult,medium_visual,0,sml,27/27049,0,25,10,50,80,5,25,8157,0,0
50,23,male,chinese,3,pg,yes-glasses,,22,easy,visual,0,lrg,17/17877,0,10,10,5,100,5,5,22238,1,0
50,23,male,chinese,3,pg,yes-glasses,,22,easy,visual,1,med,32/32070,2,10,10,5,100,5,5,10015,0,0
50,23,male,chinese,3,pg,yes-glasses,,22,easy,visual,0,sml,Jan-02,0,10,10,5,100,5,5,2790,0,0
50,23,male,chinese,3,pg,yes-glasses,,22,easy,visual,1,lrg,31/31725,2,10,10,5,100,5,5,4050,0,0
50,23,male,chinese,3,pg,yes-glasses,,22,easy,visual,1,sml,31/31746,2,10,10,5,100,5,5,3721,0,0
50,23,male,chinese,3,pg,yes-glasses,,22,easy,visual,0,med,37/37464,0,10,10,5,100,5,5,4235,0,0
50,23,male,chinese,3,pg,yes-glasses,,57,easy,semantic,0,med,23/23818,0,5,5,5,100,5,5,9552,1,0
50,23,male,chinese,3,pg,yes-glasses,,57,easy,semantic,1,sml,38/38870,2,5,5,5,100,5,5,3061,0,0
50,23,male,chinese,3,pg,yes-glasses,,57,easy,semantic,1,med,38/38872,0,5,5,5,100,5,5,4364,0,0
50,23,male,chinese,3,pg,yes-glasses,,57,easy,semantic,0,sml,40/40421,0,5,5,5,100,5,5,5408,0,0
50,23,male,chinese,3,pg,yes-glasses,,57,easy,semantic,0,lrg,May-34,0,5,5,5,100,5,5,3353,0,0
50,23,male,chinese,3,pg,yes-glasses,,57,easy,semantic,1,lrg,32/32624,2,5,5,5,100,5,5,3389,0,0
50,23,male,chinese,3,pg,yes-glasses,,27,medium_hard,medium_visual,0,sml,30/30175,0,10,10,5,95,5,10,10379,1,0
50,23,male,chinese,3,pg,yes-glasses,,27,medium_hard,medium_visual,1,med,32/32220,2,10,10,5,95,5,10,3824,0,0
50,23,male,chinese,3,pg,yes-glasses,,27,medium_hard,medium_visual,1,lrg,32/32227,2,10,10,5,95,5,10,2877,0,0
50,23,male,chinese,3,pg,yes-glasses,,27,medium_hard,medium_visual,1,sml,32/32226,0,10,10,5,95,5,10,5212,0,0
50,23,male,chinese,3,pg,yes-glasses,,27,medium_hard,medium_visual,0,med,Apr-70,0,10,10,5,95,5,10,3067,0,0
50,23,male,chinese,3,pg,yes-glasses,,27,medium_hard,medium_visual,0,lrg,Mar-27,0,10,10,5,95,5,10,2831,0,0
50,23,male,chinese,3,pg,yes-glasses,,17,easy,medium_visual,1,sml,32/32756,2,10,10,15,100,5,50,8258,1,0
50,23,male,chinese,3,pg,yes-glasses,,17,easy,medium_visual,1,lrg,Apr-27,2,10,10,15,100,5,50,10183,0,0
50,23,male,chinese,3,pg,yes-glasses,,17,easy,medium_visual,0,lrg,38/38630,0,10,10,15,100,5,50,3609,0,0
50,23,male,chinese,3,pg,yes-glasses,,17,easy,medium_visual,1,med,33/33464,2,10,10,15,100,5,50,9490,0,0
50,23,male,chinese,3,pg,yes-glasses,,17,easy,medium_visual,0,sml,32/32627,0,10,10,15,100,5,50,3345,0,0
50,23,male,chinese,3,pg,yes-glasses,,17,easy,medium_visual,0,med,Mar-04,0,10,10,15,100,5,50,2845,0,0
50,23,male,chinese,3,pg,yes-glasses,,39,very_difficult,medium_visual,0,sml,14/14139,0,5,5,5,100,5,5,11192,1,0
50,23,male,chinese,3,pg,yes-glasses,,39,very_difficult,medium_visual,1,lrg,Aug-56,2,5,5,5,100,5,5,6145,0,0
50,23,male,chinese,3,pg,yes-glasses,,39,very_difficult,medium_visual,0,lrg,20/20706,0,5,5,5,100,5,5,4383,0,0
50,23,male,chinese,3,pg,yes-glasses,,39,very_difficult,medium_visual,1,med,16/16034,0,5,5,5,100,5,5,5284,0,0
50,23,male,chinese,3,pg,yes-glasses,,39,very_difficult,medium_visual,1,sml,Jul-82,0,5,5,5,100,5,5,3283,0,0
