USER,AGE,GENDER,COUNTRY,ENGLISH,EDUCATION,GLASSES,DODGYEYES,TOPIC,DIFF,VIS,mental,physical,temp,perf,effort,frust,IMAGE,TREL,SIZE,urel,time,viewdoc,viewtopic
5509bf3582d6a,24,male,american,5,staff,yes-glasses,,17,easy,medium_visual,20,20,20,70,20,20,39/39515,0,sml,0,1910,0,0
5509bf3582d6a,24,male,american,5,staff,yes-glasses,,42,medium_hard,semantic,20,20,20,65,20,20,30/30445,1,med,1,1480,1,0
5509bf3582d6a,24,male,american,5,staff,yes-glasses,,42,medium_hard,semantic,20,20,20,65,20,20,Jul-08,0,lrg,0,6127,0,0
5509bf3582d6a,24,male,american,5,staff,yes-glasses,,42,medium_hard,semantic,20,20,20,65,20,20,30/30085,0,med,0,2316,0,0
5509bf3582d6a,24,male,american,5,staff,yes-glasses,,42,medium_hard,semantic,20,20,20,65,20,20,30/30444,1,lrg,1,2031,0,0
5509bf3582d6a,24,male,american,5,staff,yes-glasses,,42,medium_hard,semantic,20,20,20,65,20,20,39/39302,1,sml,1,2857,0,0
5509bf3582d6a,24,male,american,5,staff,yes-glasses,,42,medium_hard,semantic,20,20,20,65,20,20,Aug-69,0,sml,0,3786,0,0
5509bf3582d6a,24,male,american,5,staff,yes-glasses,,41,difficult,medium_visual,20,20,20,70,20,20,11/11129,0,sml,0,1983,1,0
5509bf3582d6a,24,male,american,5,staff,yes-glasses,,41,difficult,medium_visual,20,20,20,70,20,20,18/18252,1,sml,1,2728,0,0
5509bf3582d6a,24,male,american,5,staff,yes-glasses,,41,difficult,medium_visual,20,20,20,70,20,20,19/19615,1,med,1,1716,0,0
5509bf3582d6a,24,male,american,5,staff,yes-glasses,,41,difficult,medium_visual,20,20,20,70,20,20,18/18906,1,lrg,1,2628,0,0
5509bf3582d6a,24,male,american,5,staff,yes-glasses,,41,difficult,medium_visual,20,20,20,70,20,20,35/35766,0,lrg,0,2303,0,0
5509bf3582d6a,24,male,american,5,staff,yes-glasses,,41,difficult,medium_visual,20,20,20,70,20,20,21/21432,0,med,0,2169,0,0
5509bf37f29b6,42,male,Russian,3,ug,yes-glasses,no,2,difficult,semantic,50,25,35,65,45,15,31/31337,1,sml,1,15415,2,1
5509bf37f29b6,42,male,Russian,3,ug,yes-glasses,no,2,difficult,semantic,50,25,35,65,45,15,37/37387,1,lrg,1,6477,0,0
5509bf37f29b6,42,male,Russian,3,ug,yes-glasses,no,2,difficult,semantic,50,25,35,65,45,15,32/32870,1,med,1,14107,0,0
5509bf37f29b6,42,male,Russian,3,ug,yes-glasses,no,2,difficult,semantic,50,25,35,65,45,15,21/21447,0,med,0,4057,0,0
5509bf37f29b6,42,male,Russian,3,ug,yes-glasses,no,2,difficult,semantic,50,25,35,65,45,15,13/13841,0,sml,0,2932,0,0
5509bf37f29b6,42,male,Russian,3,ug,yes-glasses,no,2,difficult,semantic,50,25,35,65,45,15,01/1075,0,lrg,0,2085,0,0
5509bf37f29b6,42,male,Russian,3,ug,yes-glasses,no,18,difficult,medium_visual,80,65,70,65,70,25,Jul-69,0,lrg,0,6337,1,0
5509bf37f29b6,42,male,Russian,3,ug,yes-glasses,no,18,difficult,medium_visual,80,65,70,65,70,25,31/31907,0,sml,1,11301,0,0
5509bf37f29b6,42,male,Russian,3,ug,yes-glasses,no,18,difficult,medium_visual,80,65,70,65,70,25,Mar-62,1,med,1,23466,0,0
5509bf37f29b6,42,male,Russian,3,ug,yes-glasses,no,18,difficult,medium_visual,80,65,70,65,70,25,16/16636,0,med,0,2308,0,0
5509bf37f29b6,42,male,Russian,3,ug,yes-glasses,no,18,difficult,medium_visual,80,65,70,65,70,25,17/17362,1,lrg,0,2685,0,0
5509bf37f29b6,42,male,Russian,3,ug,yes-glasses,no,18,difficult,medium_visual,80,65,70,65,70,25,38/38144,1,sml,1,49069,0,0
5509bf37f29b6,42,male,Russian,3,ug,yes-glasses,no,8,medium_hard,semantic,55,25,45,80,40,20,15/15929,1,med,0,19754,2,1
5509bf37f29b6,42,male,Russian,3,ug,yes-glasses,no,8,medium_hard,semantic,55,25,45,80,40,20,14/14102,0,sml,0,3286,0,0
5509bf37f29b6,42,male,Russian,3,ug,yes-glasses,no,8,medium_hard,semantic,55,25,45,80,40,20,13/13433,0,lrg,1,2634,0,0
5509bf37f29b6,42,male,Russian,3,ug,yes-glasses,no,8,medium_hard,semantic,55,25,45,80,40,20,Apr-62,1,sml,1,3085,0,0
5509bf37f29b6,42,male,Russian,3,ug,yes-glasses,no,8,medium_hard,semantic,55,25,45,80,40,20,14/14384,1,lrg,0,3665,0,0
5509bf37f29b6,42,male,Russian,3,ug,yes-glasses,no,8,medium_hard,semantic,55,25,45,80,40,20,14/14302,0,med,0,2211,0,0
5509bf37f29b6,42,male,Russian,3,ug,yes-glasses,no,55,difficult,visual,65,25,55,65,65,30,15/15479,1,lrg,1,3297,1,0
5509bf37f29b6,42,male,Russian,3,ug,yes-glasses,no,55,difficult,visual,65,25,55,65,65,30,Aug-23,1,med,1,3063,0,0
5509bf37f29b6,42,male,Russian,3,ug,yes-glasses,no,55,difficult,visual,65,25,55,65,65,30,Aug-65,1,sml,1,22559,0,0
5509bf37f29b6,42,male,Russian,3,ug,yes-glasses,no,55,difficult,visual,65,25,55,65,65,30,10/10020,0,med,0,3238,0,0
5509bf37f29b6,42,male,Russian,3,ug,yes-glasses,no,55,difficult,visual,65,25,55,65,65,30,11/11640,0,sml,0,14540,0,0
5509bf37f29b6,42,male,Russian,3,ug,yes-glasses,no,55,difficult,visual,65,25,55,65,65,30,14/14894,0,lrg,0,5562,0,0
5509bf37f29b6,42,male,Russian,3,ug,yes-glasses,no,5,medium_hard,medium_visual,65,30,60,70,60,20,30/30828,1,lrg,1,2825,1,0
5509bf37f29b6,42,male,Russian,3,ug,yes-glasses,no,5,medium_hard,medium_visual,65,30,60,70,60,20,30/30869,1,sml,0,28589,0,0
5509bf37f29b6,42,male,Russian,3,ug,yes-glasses,no,5,medium_hard,medium_visual,65,30,60,70,60,20,22/22007,0,lrg,0,2594,0,0
5509bf37f29b6,42,male,Russian,3,ug,yes-glasses,no,5,medium_hard,medium_visual,65,30,60,70,60,20,Feb-27,0,sml,0,6366,0,0
5509bf37f29b6,42,male,Russian,3,ug,yes-glasses,no,5,medium_hard,medium_visual,65,30,60,70,60,20,Feb-64,1,med,1,2201,0,0
5509bf37f29b6,42,male,Russian,3,ug,yes-glasses,no,5,medium_hard,medium_visual,65,30,60,70,60,20,16/16980,0,med,0,2422,0,0
5509bf37f29b6,42,male,Russian,3,ug,yes-glasses,no,7,medium_hard,visual,65,25,65,70,70,25,35/35903,0,lrg,0,6090,1,0
5509bf37f29b6,42,male,Russian,3,ug,yes-glasses,no,7,medium_hard,visual,65,25,65,70,70,25,15/15403,1,sml,1,4551,0,0
5509bf37f29b6,42,male,Russian,3,ug,yes-glasses,no,7,medium_hard,visual,65,25,65,70,70,25,26/26827,1,lrg,1,5164,0,0
5509bf37f29b6,42,male,Russian,3,ug,yes-glasses,no,7,medium_hard,visual,65,25,65,70,70,25,May-48,0,med,0,2190,0,0
5509bf37f29b6,42,male,Russian,3,ug,yes-glasses,no,7,medium_hard,visual,65,25,65,70,70,25,Jun-64,1,med,1,3833,0,0
5509bf37f29b6,42,male,Russian,3,ug,yes-glasses,no,7,medium_hard,visual,65,25,65,70,70,25,19/19979,0,sml,0,2657,0,0
5509bf37f29b6,42,male,Russian,3,ug,yes-glasses,no,17,easy,medium_visual,55,25,60,70,55,15,30/30681,0,med,0,2273,1,0
5509bf37f29b6,42,male,Russian,3,ug,yes-glasses,no,17,easy,medium_visual,55,25,60,70,55,15,24/24259,1,lrg,1,2488,0,0
5509bf37f29b6,42,male,Russian,3,ug,yes-glasses,no,17,easy,medium_visual,55,25,60,70,55,15,Apr-33,0,lrg,0,2471,0,0
5509bf37f29b6,42,male,Russian,3,ug,yes-glasses,no,17,easy,medium_visual,55,25,60,70,55,15,Jun-36,0,sml,0,1847,0,0
5509bf37f29b6,42,male,Russian,3,ug,yes-glasses,no,17,easy,medium_visual,55,25,60,70,55,15,17/17550,1,sml,1,2746,0,0
5509bf37f29b6,42,male,Russian,3,ug,yes-glasses,no,17,easy,medium_visual,55,25,60,70,55,15,31/31172,1,med,0,9075,0,0
5509bf37f29b6,42,male,Russian,3,ug,yes-glasses,no,9,very_difficult,semantic,65,35,60,60,70,20,Feb-45,0,med,0,4393,1,0
5509bf37f29b6,42,male,Russian,3,ug,yes-glasses,no,9,very_difficult,semantic,65,35,60,60,70,20,01/1271,1,med,0,37885,1,1
5509bf37f29b6,42,male,Russian,3,ug,yes-glasses,no,9,very_difficult,semantic,65,35,60,60,70,20,14/14959,0,lrg,0,1793,0,0
5509bf37f29b6,42,male,Russian,3,ug,yes-glasses,no,9,very_difficult,semantic,65,35,60,60,70,20,Jun-93,1,lrg,1,8606,1,1
5509bf37f29b6,42,male,Russian,3,ug,yes-glasses,no,9,very_difficult,semantic,65,35,60,60,70,20,25/25235,1,sml,1,2711,0,0
5509bf37f29b6,42,male,Russian,3,ug,yes-glasses,no,9,very_difficult,semantic,65,35,60,60,70,20,17/17563,0,sml,0,2860,0,0
5509bf37f29b6,42,male,Russian,3,ug,yes-glasses,no,57,easy,semantic,55,25,55,75,55,20,38/38873,1,sml,1,4144,1,0
5509bf37f29b6,42,male,Russian,3,ug,yes-glasses,no,57,easy,semantic,55,25,55,75,55,20,38/38876,1,med,1,3306,0,0
5509bf37f29b6,42,male,Russian,3,ug,yes-glasses,no,57,easy,semantic,55,25,55,75,55,20,39/39285,0,sml,0,3719,0,0
5509bf37f29b6,42,male,Russian,3,ug,yes-glasses,no,57,easy,semantic,55,25,55,75,55,20,18/18011,0,lrg,0,2026,0,0
5509bf37f29b6,42,male,Russian,3,ug,yes-glasses,no,57,easy,semantic,55,25,55,75,55,20,38/38874,1,lrg,1,2066,0,0
5509bf37f29b6,42,male,Russian,3,ug,yes-glasses,no,57,easy,semantic,55,25,55,75,55,20,32/32671,0,med,0,3189,0,0
5509bf37f29b6,42,male,Russian,3,ug,yes-glasses,no,22,easy,visual,60,30,55,75,55,15,Mar-23,0,sml,0,2657,1,0
5509bf37f29b6,42,male,Russian,3,ug,yes-glasses,no,22,easy,visual,60,30,55,75,55,15,32/32083,1,sml,1,3561,0,0
5509bf37f29b6,42,male,Russian,3,ug,yes-glasses,no,22,easy,visual,60,30,55,75,55,15,32/32726,0,lrg,0,2376,0,0
5509bf37f29b6,42,male,Russian,3,ug,yes-glasses,no,22,easy,visual,60,30,55,75,55,15,10/10881,0,med,0,1773,0,0
5509bf37f29b6,42,male,Russian,3,ug,yes-glasses,no,22,easy,visual,60,30,55,75,55,15,32/32093,1,med,1,1994,0,0
5509bf37f29b6,42,male,Russian,3,ug,yes-glasses,no,22,easy,visual,60,30,55,75,55,15,31/31786,1,lrg,1,2472,0,0
5509bf37f29b6,42,male,Russian,3,ug,yes-glasses,no,39,very_difficult,medium_visual,65,30,60,65,65,25,12/12548,0,lrg,1,21642,2,1
5509bf37f29b6,42,male,Russian,3,ug,yes-glasses,no,39,very_difficult,medium_visual,65,30,60,65,65,25,13/13169,1,lrg,1,2207,0,0
5509bf37f29b6,42,male,Russian,3,ug,yes-glasses,no,39,very_difficult,medium_visual,65,30,60,65,65,25,01/1071,0,sml,0,2759,0,0
5509bf37f29b6,42,male,Russian,3,ug,yes-glasses,no,39,very_difficult,medium_visual,65,30,60,65,65,25,31/31880,1,med,1,2785,0,0
5509bf37f29b6,42,male,Russian,3,ug,yes-glasses,no,39,very_difficult,medium_visual,65,30,60,65,65,25,30/30027,0,med,0,2117,0,0
5509bf37f29b6,42,male,Russian,3,ug,yes-glasses,no,39,very_difficult,medium_visual,65,30,60,65,65,25,Aug-56,1,sml,1,1917,0,0
5509bf3bbbd9b,46,male,indian,4,pg,no-glasses,,57,easy,semantic,50,50,35,50,45,35,Feb-14,0,lrg,0,13526,1,0
5509bf3bbbd9b,46,male,indian,4,pg,no-glasses,,57,easy,semantic,50,50,35,50,45,35,38/38876,1,sml,0,16872,1,1
5509bf3bbbd9b,46,male,indian,4,pg,no-glasses,,57,easy,semantic,50,50,35,50,45,35,38/38873,1,lrg,1,4585,0,0
5509bf3bbbd9b,46,male,indian,4,pg,no-glasses,,57,easy,semantic,50,50,35,50,45,35,37/37355,0,med,0,5347,0,0
5509bf3bbbd9b,46,male,indian,4,pg,no-glasses,,57,easy,semantic,50,50,35,50,45,35,32/32624,1,med,1,4318,0,0
5509bf3bbbd9b,46,male,indian,4,pg,no-glasses,,57,easy,semantic,50,50,35,50,45,35,15/15133,0,sml,0,4058,0,0
5509bf3bbbd9b,46,male,indian,4,pg,no-glasses,,39,very_difficult,medium_visual,55,45,40,60,50,40,32/32820,0,med,0,4315,1,0
5509bf3bbbd9b,46,male,indian,4,pg,no-glasses,,39,very_difficult,medium_visual,55,45,40,60,50,40,10/10977,1,lrg,0,4539,0,0
5509bf3bbbd9b,46,male,indian,4,pg,no-glasses,,39,very_difficult,medium_visual,55,45,40,60,50,40,Sep-90,0,lrg,0,5719,0,0
5509bf3bbbd9b,46,male,indian,4,pg,no-glasses,,39,very_difficult,medium_visual,55,45,40,60,50,40,19/19279,0,sml,0,3701,0,0
5509bf3bbbd9b,46,male,indian,4,pg,no-glasses,,39,very_difficult,medium_visual,55,45,40,60,50,40,15/15970,1,sml,0,4524,0,0
5509bf3bbbd9b,46,male,indian,4,pg,no-glasses,,39,very_difficult,medium_visual,55,45,40,60,50,40,16/16671,1,med,0,6169,0,0
5509bf3bbbd9b,46,male,indian,4,pg,no-glasses,,14,difficult,visual,50,45,45,60,50,35,31/31608,1,sml,1,3897,1,0
5509bf3bbbd9b,46,male,indian,4,pg,no-glasses,,14,difficult,visual,50,45,45,60,50,35,Jul-78,0,sml,0,3360,0,0
5509bf3bbbd9b,46,male,indian,4,pg,no-glasses,,14,difficult,visual,50,45,45,60,50,35,32/32238,0,lrg,0,8631,0,0
5509bf3bbbd9b,46,male,indian,4,pg,no-glasses,,14,difficult,visual,50,45,45,60,50,35,31/31627,1,lrg,1,4168,0,0
5509bf3bbbd9b,46,male,indian,4,pg,no-glasses,,14,difficult,visual,50,45,45,60,50,35,31/31895,0,med,0,3848,0,0
5509bf3bbbd9b,46,male,indian,4,pg,no-glasses,,14,difficult,visual,50,45,45,60,50,35,31/31514,1,med,1,3662,0,0
5509bf3bbbd9b,46,male,indian,4,pg,no-glasses,,17,easy,medium_visual,60,55,50,65,55,40,Apr-27,1,sml,1,4258,1,0
5509bf3bbbd9b,46,male,indian,4,pg,no-glasses,,17,easy,medium_visual,60,55,50,65,55,40,Jul-56,0,med,0,4310,0,0
5509bf3bbbd9b,46,male,indian,4,pg,no-glasses,,17,easy,medium_visual,60,55,50,65,55,40,10/10424,0,lrg,0,3926,0,0
5509bf3bbbd9b,46,male,indian,4,pg,no-glasses,,17,easy,medium_visual,60,55,50,65,55,40,10/10081,1,med,1,3948,0,0
5509bf3bbbd9b,46,male,indian,4,pg,no-glasses,,17,easy,medium_visual,60,55,50,65,55,40,34/34129,0,sml,0,4173,0,0
5509bf3bbbd9b,46,male,indian,4,pg,no-glasses,,17,easy,medium_visual,60,55,50,65,55,40,33/33457,1,lrg,1,4415,0,0
5509bf3bbbd9b,46,male,indian,4,pg,no-glasses,,58,medium_hard,medium_visual,55,55,45,60,55,40,Mar-87,0,sml,0,3260,1,0
5509bf3bbbd9b,46,male,indian,4,pg,no-glasses,,58,medium_hard,medium_visual,55,55,45,60,55,40,20/20164,0,med,0,3415,0,0
5509bf3bbbd9b,46,male,indian,4,pg,no-glasses,,58,medium_hard,medium_visual,55,55,45,60,55,40,Apr-69,1,med,1,3677,0,0
5509bf3bbbd9b,46,male,indian,4,pg,no-glasses,,58,medium_hard,medium_visual,55,55,45,60,55,40,31/31191,1,lrg,1,5246,0,0
5509bf3bbbd9b,46,male,indian,4,pg,no-glasses,,58,medium_hard,medium_visual,55,55,45,60,55,40,17/17189,0,lrg,0,4191,0,0
5509bf3bbbd9b,46,male,indian,4,pg,no-glasses,,58,medium_hard,medium_visual,55,55,45,60,55,40,10/10505,1,sml,1,7208,0,0
5509bf3bbbd9b,46,male,indian,4,pg,no-glasses,,20,difficult,medium_visual,45,45,45,60,50,30,Mar-23,0,sml,0,5038,1,0
5509bf3bbbd9b,46,male,indian,4,pg,no-glasses,,20,difficult,medium_visual,45,45,45,60,50,30,Sep-53,0,lrg,0,3759,0,0
5509bf3bbbd9b,46,male,indian,4,pg,no-glasses,,20,difficult,medium_visual,45,45,45,60,50,30,01/1690,1,lrg,1,3818,0,0
5509bf3bbbd9b,46,male,indian,4,pg,no-glasses,,20,difficult,medium_visual,45,45,45,60,50,30,37/37704,0,med,0,5112,0,0
5509bf3bbbd9b,46,male,indian,4,pg,no-glasses,,20,difficult,medium_visual,45,45,45,60,50,30,Jul-64,1,med,1,3722,0,0
5509bf3bbbd9b,46,male,indian,4,pg,no-glasses,,20,difficult,medium_visual,45,45,45,60,50,30,Mar-45,1,sml,1,3231,0,0
5509bf3bbbd9b,46,male,indian,4,pg,no-glasses,,3,difficult,semantic,60,50,50,60,60,40,30/30504,0,sml,0,3348,1,0
5509bf3bbbd9b,46,male,indian,4,pg,no-glasses,,3,difficult,semantic,60,50,50,60,60,40,10/10657,1,sml,0,11309,0,0
5509bf3bbbd9b,46,male,indian,4,pg,no-glasses,,3,difficult,semantic,60,50,50,60,60,40,31/31237,0,lrg,0,4701,0,0
5509bf3bbbd9b,46,male,indian,4,pg,no-glasses,,3,difficult,semantic,60,50,50,60,60,40,22/22777,1,lrg,1,5153,0,0
5509bf3bbbd9b,46,male,indian,4,pg,no-glasses,,3,difficult,semantic,60,50,50,60,60,40,18/18043,0,med,0,5592,0,0
5509bf3bbbd9b,46,male,indian,4,pg,no-glasses,,3,difficult,semantic,60,50,50,60,60,40,15/15973,1,med,1,3349,0,0
5509bf3bbbd9b,46,male,indian,4,pg,no-glasses,,22,easy,visual,55,50,50,60,55,35,32/32462,0,lrg,0,4226,1,0
5509bf3bbbd9b,46,male,indian,4,pg,no-glasses,,22,easy,visual,55,50,50,60,55,35,31/31773,1,sml,1,4754,0,0
5509bf3bbbd9b,46,male,indian,4,pg,no-glasses,,22,easy,visual,55,50,50,60,55,35,31/31938,0,med,0,4529,0,0
5509bf3bbbd9b,46,male,indian,4,pg,no-glasses,,22,easy,visual,55,50,50,60,55,35,31/31800,1,med,1,3975,0,0
5509bf3bbbd9b,46,male,indian,4,pg,no-glasses,,22,easy,visual,55,50,50,60,55,35,39/39903,0,sml,0,3529,0,0
5509bf3bbbd9b,46,male,indian,4,pg,no-glasses,,22,easy,visual,55,50,50,60,55,35,32/32088,1,lrg,1,5597,0,0
5509bf3bbbd9b,46,male,indian,4,pg,no-glasses,,32,medium_hard,semantic,65,60,60,50,60,50,18/18681,0,sml,0,6496,1,0
5509bf3bbbd9b,46,male,indian,4,pg,no-glasses,,32,medium_hard,semantic,65,60,60,50,60,50,18/18073,1,sml,0,4236,0,0
5509bf3bbbd9b,46,male,indian,4,pg,no-glasses,,32,medium_hard,semantic,65,60,60,50,60,50,15/15251,1,med,0,5051,0,0
5509bf3bbbd9b,46,male,indian,4,pg,no-glasses,,32,medium_hard,semantic,65,60,60,50,60,50,12/12594,0,lrg,1,4772,0,0
5509bf3bbbd9b,46,male,indian,4,pg,no-glasses,,32,medium_hard,semantic,65,60,60,50,60,50,20/20113,0,med,0,3898,0,0
5509bf3bbbd9b,46,male,indian,4,pg,no-glasses,,32,medium_hard,semantic,65,60,60,50,60,50,Sep-23,1,lrg,1,4982,0,0
5509bf3bbbd9b,46,male,indian,4,pg,no-glasses,,7,medium_hard,visual,50,55,55,60,55,40,Sep-41,1,med,1,4819,1,0
5509bf3bbbd9b,46,male,indian,4,pg,no-glasses,,7,medium_hard,visual,50,55,55,60,55,40,Jun-55,0,med,0,3467,0,0
5509bf3bbbd9b,46,male,indian,4,pg,no-glasses,,7,medium_hard,visual,50,55,55,60,55,40,12/12069,0,lrg,0,3644,0,0
5509bf3bbbd9b,46,male,indian,4,pg,no-glasses,,7,medium_hard,visual,50,55,55,60,55,40,Jun-39,1,sml,1,3909,0,0
5509bf3bbbd9b,46,male,indian,4,pg,no-glasses,,7,medium_hard,visual,50,55,55,60,55,40,27/27109,1,lrg,1,3854,0,0
5509bf3bbbd9b,46,male,indian,4,pg,no-glasses,,7,medium_hard,visual,50,55,55,60,55,40,25/25931,0,sml,0,4808,0,0
5509bf3bbbd9b,46,male,indian,4,pg,no-glasses,,4,very_difficult,semantic,60,55,55,55,55,50,31/31179,0,sml,0,3630,1,0
5509bf3bbbd9b,46,male,indian,4,pg,no-glasses,,4,very_difficult,semantic,60,55,55,55,55,50,Mar-97,1,med,1,5299,0,0
5509bf3bbbd9b,46,male,indian,4,pg,no-glasses,,4,very_difficult,semantic,60,55,55,55,55,50,25/25551,0,med,0,4725,0,0
5509bf3bbbd9b,46,male,indian,4,pg,no-glasses,,4,very_difficult,semantic,60,55,55,55,55,50,Sep-70,0,lrg,0,13312,0,0
5509bf3bbbd9b,46,male,indian,4,pg,no-glasses,,4,very_difficult,semantic,60,55,55,55,55,50,23/23718,1,sml,1,4243,0,0
5509bf3bbbd9b,46,male,indian,4,pg,no-glasses,,4,very_difficult,semantic,60,55,55,55,55,50,18/18221,1,lrg,1,5997,0,0
5509bf499d8aa,43,male,Greek,3,ug,no-glasses,No,57,easy,semantic,15,15,30,90,90,35,38/38873,1,lrg,1,15105,2,1
5509bf499d8aa,43,male,Greek,3,ug,no-glasses,No,57,easy,semantic,15,15,30,90,90,35,38/38266,0,med,0,4946,0,0
5509bf499d8aa,43,male,Greek,3,ug,no-glasses,No,57,easy,semantic,15,15,30,90,90,35,32/32628,1,sml,1,6056,1,1
5509bf499d8aa,43,male,Greek,3,ug,no-glasses,No,57,easy,semantic,15,15,30,90,90,35,40/40335,0,lrg,0,4964,0,0
5509bf499d8aa,43,male,Greek,3,ug,no-glasses,No,57,easy,semantic,15,15,30,90,90,35,32/32627,1,med,1,1958,0,0
5509bf499d8aa,43,male,Greek,3,ug,no-glasses,No,57,easy,semantic,15,15,30,90,90,35,38/38934,0,sml,0,2352,0,0
5509bf499d8aa,43,male,Greek,3,ug,no-glasses,No,39,very_difficult,medium_visual,40,25,20,90,25,25,Apr-33,0,lrg,0,3137,1,0
5509bf499d8aa,43,male,Greek,3,ug,no-glasses,No,39,very_difficult,medium_visual,40,25,20,90,25,25,23/23398,1,sml,1,3478,0,0
5509bf499d8aa,43,male,Greek,3,ug,no-glasses,No,39,very_difficult,medium_visual,40,25,20,90,25,25,Aug-23,1,med,1,2545,0,0
5509bf499d8aa,43,male,Greek,3,ug,no-glasses,No,39,very_difficult,medium_visual,40,25,20,90,25,25,23/23031,1,lrg,1,3280,0,0
5509bf499d8aa,43,male,Greek,3,ug,no-glasses,No,39,very_difficult,medium_visual,40,25,20,90,25,25,Mar-63,0,sml,0,2007,0,0
5509bf499d8aa,43,male,Greek,3,ug,no-glasses,No,39,very_difficult,medium_visual,40,25,20,90,25,25,Aug-64,0,med,0,2616,0,0
5509bf499d8aa,43,male,Greek,3,ug,no-glasses,No,23,difficult,semantic,75,40,65,75,65,65,37/37478,1,lrg,1,3496,1,0
5509bf499d8aa,43,male,Greek,3,ug,no-glasses,No,23,difficult,semantic,75,40,65,75,65,65,38/38012,1,med,1,3791,0,0
5509bf499d8aa,43,male,Greek,3,ug,no-glasses,No,23,difficult,semantic,75,40,65,75,65,65,37/37496,1,sml,1,2096,0,0
5509bf499d8aa,43,male,Greek,3,ug,no-glasses,No,23,difficult,semantic,75,40,65,75,65,65,18/18758,0,sml,0,3255,0,0
5509bf499d8aa,43,male,Greek,3,ug,no-glasses,No,23,difficult,semantic,75,40,65,75,65,65,Feb-95,0,med,0,2162,0,0
5509bf499d8aa,43,male,Greek,3,ug,no-glasses,No,23,difficult,semantic,75,40,65,75,65,65,Jul-78,0,lrg,0,2301,0,0
5509bf499d8aa,43,male,Greek,3,ug,no-glasses,No,51,difficult,medium_visual,75,65,65,75,70,65,Sep-60,0,med,0,4234,1,0
5509bf499d8aa,43,male,Greek,3,ug,no-glasses,No,51,difficult,medium_visual,75,65,65,75,70,65,19/19719,1,lrg,1,2043,0,0
5509bf499d8aa,43,male,Greek,3,ug,no-glasses,No,51,difficult,medium_visual,75,65,65,75,70,65,25/25656,0,sml,0,2130,0,0
5509bf499d8aa,43,male,Greek,3,ug,no-glasses,No,51,difficult,medium_visual,75,65,65,75,70,65,19/19750,1,sml,1,1766,0,0
5509bf499d8aa,43,male,Greek,3,ug,no-glasses,No,51,difficult,medium_visual,75,65,65,75,70,65,Sep-64,0,lrg,0,2174,0,0
5509bf499d8aa,43,male,Greek,3,ug,no-glasses,No,51,difficult,medium_visual,75,65,65,75,70,65,19/19728,1,med,1,1625,0,0
5509bf499d8aa,43,male,Greek,3,ug,no-glasses,No,4,very_difficult,semantic,75,50,45,80,55,25,Apr-72,0,lrg,0,2127,1,0
5509bf499d8aa,43,male,Greek,3,ug,no-glasses,No,4,very_difficult,semantic,75,50,45,80,55,25,40/40146,0,med,0,1933,0,0
5509bf499d8aa,43,male,Greek,3,ug,no-glasses,No,4,very_difficult,semantic,75,50,45,80,55,25,00/28,0,sml,0,1931,0,0
5509bf499d8aa,43,male,Greek,3,ug,no-glasses,No,4,very_difficult,semantic,75,50,45,80,55,25,10/10341,1,med,1,4056,0,0
5509bf499d8aa,43,male,Greek,3,ug,no-glasses,No,4,very_difficult,semantic,75,50,45,80,55,25,Sep-98,1,sml,1,2962,0,0
5509bf499d8aa,43,male,Greek,3,ug,no-glasses,No,4,very_difficult,semantic,75,50,45,80,55,25,10/10285,1,lrg,1,2071,0,0
5509bf499d8aa,43,male,Greek,3,ug,no-glasses,No,15,medium_hard,visual,65,60,60,90,35,25,Jul-47,1,sml,1,2320,1,0
5509bf499d8aa,43,male,Greek,3,ug,no-glasses,No,15,medium_hard,visual,65,60,60,90,35,25,11/11415,0,sml,0,2127,0,0
5509bf499d8aa,43,male,Greek,3,ug,no-glasses,No,15,medium_hard,visual,65,60,60,90,35,25,10/10892,0,med,0,2966,0,0
5509bf499d8aa,43,male,Greek,3,ug,no-glasses,No,15,medium_hard,visual,65,60,60,90,35,25,18/18052,1,lrg,1,1780,0,0
5509bf499d8aa,43,male,Greek,3,ug,no-glasses,No,15,medium_hard,visual,65,60,60,90,35,25,17/17308,1,med,1,2057,0,0
5509bf499d8aa,43,male,Greek,3,ug,no-glasses,No,15,medium_hard,visual,65,60,60,90,35,25,19/19412,0,lrg,0,1703,0,0
5509bf499d8aa,43,male,Greek,3,ug,no-glasses,No,48,medium_hard,semantic,75,65,65,70,70,50,35/35847,1,sml,1,2432,1,0
5509bf499d8aa,43,male,Greek,3,ug,no-glasses,No,48,medium_hard,semantic,75,65,65,70,70,50,14/14528,0,med,0,2134,0,0
5509bf499d8aa,43,male,Greek,3,ug,no-glasses,No,48,medium_hard,semantic,75,65,65,70,70,50,Sep-54,0,lrg,0,2349,0,0
5509bf499d8aa,43,male,Greek,3,ug,no-glasses,No,48,medium_hard,semantic,75,65,65,70,70,50,38/38957,0,sml,0,1853,0,0
5509bf499d8aa,43,male,Greek,3,ug,no-glasses,No,48,medium_hard,semantic,75,65,65,70,70,50,35/35639,1,lrg,0,2362,0,0
5509bf499d8aa,43,male,Greek,3,ug,no-glasses,No,48,medium_hard,semantic,75,65,65,70,70,50,35/35777,1,med,1,2246,0,0
5509bf499d8aa,43,male,Greek,3,ug,no-glasses,No,22,easy,visual,70,65,50,80,40,25,31/31757,1,med,1,1873,1,0
